time,pop_capacity,pop_count,pop_updated,upw_capacity,upw_count,upw_updated,fre_capacity,fre_count,fre_updated
2021-04-12 23:00:03.158312,360,16,10:50 PM,64,0,11:00 PM,165,10,11:00 PM
2021-04-12 23:15:02.024776,360,13,11:11 PM,64,0,11:10 PM,165,7,11:11 PM
2021-04-12 23:30:01.844706,360,6,11:20 PM,64,0,11:10 PM,165,3,11:25 PM
2021-04-12 23:45:01.816019,360,2,11:40 PM,64,0,11:41 PM,165,1,11:41 PM
2021-04-13 00:00:06.357864,360,0,11:50 PM,64,0,11:58 PM,165,0,11:51 PM
2021-04-13 00:15:02.269095,360,0,12:11 AM,64,0,12:10 AM,165,0,12:10 AM
2021-04-13 00:30:02.215762,360,0,12:21 AM,64,0,12:30 AM,165,0,12:20 AM
2021-04-13 00:45:03.002418,360,0,12:40 AM,64,0,12:40 AM,165,0,12:41 AM
2021-04-13 01:00:02.385993,360,0,12:50 AM,64,0,12:50 AM,165,0,12:50 AM
2021-04-13 01:15:02.195116,360,0,1:10 AM,64,0,1:10 AM,165,0,1:11 AM
2021-04-13 01:30:03.022830,360,0,1:20 AM,64,0,1:20 AM,165,0,1:20 AM
2021-04-13 01:45:01.729045,360,0,1:41 AM,64,0,1:40 AM,165,0,1:40 AM
2021-04-13 02:00:01.827835,360,0,1:50 AM,64,0,1:50 AM,165,0,1:50 AM
2021-04-13 02:15:02.480319,360,0,2:10 AM,64,0,2:10 AM,165,0,2:10 AM
2021-04-13 02:30:02.241790,360,0,2:20 AM,64,0,2:20 AM,165,0,2:20 AM
2021-04-13 02:45:02.267756,360,0,2:40 AM,64,0,2:40 AM,165,0,2:40 AM
2021-04-13 03:00:02.614782,360,0,2:50 AM,64,0,2:51 AM,165,0,2:52 AM
2021-04-13 03:15:02.669807,360,0,3:10 AM,64,0,3:10 AM,165,0,3:10 AM
2021-04-13 03:30:02.337557,360,0,3:25 AM,64,0,3:20 AM,165,0,3:20 AM
2021-04-13 03:45:02.359386,360,0,3:41 AM,64,0,3:40 AM,165,0,3:40 AM
2021-04-13 04:00:02.195753,360,0,3:50 AM,64,0,3:50 AM,165,0,3:50 AM
2021-04-13 04:15:01.780357,360,0,4:10 AM,64,0,4:10 AM,165,0,4:11 AM
2021-04-13 04:30:05.366859,360,0,4:30 AM,64,0,4:20 AM,165,0,4:20 AM
2021-04-13 04:45:02.319450,360,0,4:40 AM,64,0,4:41 AM,165,0,4:40 AM
2021-04-13 05:00:07.219240,360,0,4:50 AM,64,0,5:00 AM,165,0,4:50 AM
2021-04-13 05:15:01.999348,360,0,5:10 AM,64,0,5:10 AM,165,0,5:10 AM
2021-04-13 05:30:01.723643,360,0,5:25 AM,64,0,5:25 AM,165,0,5:25 AM
2021-04-13 05:45:02.839953,360,0,5:41 AM,64,0,5:40 AM,165,0,5:40 AM
2021-04-13 06:00:04.086779,360,1,5:56 AM,64,0,5:50 AM,165,0,5:57 AM
2021-04-13 06:15:01.896976,360,23,6:14 AM,64,0,6:13 AM,165,13,6:14 AM
2021-04-13 06:30:01.625329,360,34,6:29 AM,64,0,6:21 AM,165,16,6:24 AM
2021-04-13 06:45:02.313948,360,43,6:43 AM,64,0,6:42 AM,165,23,6:43 AM
2021-04-13 07:00:04.719222,360,42,6:59 AM,64,0,6:54 AM,165,33,6:58 AM
2021-04-13 07:15:02.371447,360,48,7:14 AM,64,0,7:11 AM,165,37,7:14 AM
2021-04-13 07:30:02.161333,360,51,7:29 AM,64,0,7:20 AM,165,31,7:29 AM
2021-04-13 07:45:02.123710,360,51,7:44 AM,64,0,7:40 AM,165,34,7:44 AM
2021-04-13 08:00:02.046716,360,48,7:59 AM,64,0,7:59 AM,165,30,7:59 AM
2021-04-13 08:15:01.827525,360,45,8:14 AM,64,0,8:11 AM,165,38,8:14 AM
2021-04-13 08:30:01.571148,360,41,8:30 AM,64,0,8:27 AM,165,33,8:28 AM
2021-04-13 08:45:01.786996,360,37,8:44 AM,64,0,8:44 AM,165,28,8:44 AM
2021-04-13 09:00:05.394516,360,40,8:58 AM,64,7,8:59 AM,165,32,8:59 AM
2021-04-13 09:15:02.268288,360,43,9:14 AM,64,7,9:10 AM,165,31,9:14 AM
2021-04-13 09:30:03.905656,360,47,9:29 AM,64,9,9:25 AM,165,22,9:29 AM
2021-04-13 09:45:01.939619,360,46,9:44 AM,64,10,9:42 AM,165,24,9:44 AM
2021-04-13 10:00:02.352777,360,44,9:59 AM,64,10,9:57 AM,165,22,9:57 AM
2021-04-13 10:15:02.548149,360,48,10:14 AM,64,10,10:10 AM,165,15,10:14 AM
2021-04-13 10:30:05.078266,360,49,10:29 AM,64,11,10:30 AM,165,15,10:29 AM
2021-04-13 10:45:02.183256,360,51,10:44 AM,64,7,10:44 AM,165,14,10:44 AM
2021-04-13 11:00:02.682615,360,52,10:59 AM,64,5,11:00 AM,165,16,10:59 AM
2021-04-13 11:15:02.456252,360,52,11:15 AM,64,5,11:13 AM,165,23,11:12 AM
2021-04-13 11:30:03.322552,360,51,11:27 AM,64,0,11:25 AM,165,22,11:29 AM
2021-04-13 11:45:03.779505,360,45,11:44 AM,64,0,11:44 AM,165,25,11:44 AM
2021-04-13 12:00:05.374111,360,44,11:59 AM,64,0,11:56 AM,165,29,11:56 AM
2021-04-13 12:15:02.312399,360,50,12:14 PM,64,2,12:11 PM,165,33,12:13 PM
2021-04-13 12:30:02.599485,360,52,12:29 PM,72,4,12:25 PM,185,38,12:30 PM
2021-04-13 12:45:02.302849,360,45,12:44 PM,72,5,12:40 PM,185,33,12:44 PM
2021-04-13 13:00:04.310611,360,39,12:59 PM,72,5,12:59 PM,185,24,12:59 PM
2021-04-13 13:15:02.306358,360,36,1:14 PM,72,5,1:14 PM,185,27,1:13 PM
2021-04-13 13:30:03.805297,360,38,1:20 PM,72,5,1:25 PM,185,30,1:28 PM
2021-04-13 13:45:03.365745,360,42,1:40 PM,72,3,1:42 PM,185,29,1:44 PM
2021-04-13 14:00:02.540218,360,45,1:59 PM,72,2,1:58 PM,185,34,1:56 PM
2021-04-13 14:15:02.301959,360,52,2:14 PM,72,2,2:14 PM,185,23,2:14 PM
2021-04-13 14:30:02.148757,360,66,2:29 PM,72,2,2:29 PM,185,28,2:29 PM
2021-04-13 14:45:01.610841,360,71,2:44 PM,72,0,2:43 PM,185,31,2:44 PM
2021-04-13 15:00:01.843719,360,63,2:59 PM,72,0,2:52 PM,185,27,2:58 PM
2021-04-13 15:15:01.653280,360,67,3:13 PM,72,0,3:13 PM,185,29,3:13 PM
2021-04-13 15:30:05.033077,360,65,3:29 PM,72,1,3:30 PM,185,34,3:30 PM
2021-04-13 15:45:01.782820,360,67,3:43 PM,72,3,3:44 PM,185,46,3:43 PM
2021-04-13 16:00:01.706229,360,65,3:59 PM,72,5,3:58 PM,185,50,3:59 PM
2021-04-13 16:15:01.925682,360,81,4:14 PM,72,11,4:14 PM,185,55,4:14 PM
2021-04-13 16:30:02.322326,360,81,4:29 PM,72,12,4:24 PM,185,50,4:29 PM
2021-04-13 16:45:02.542718,360,96,4:44 PM,72,14,4:42 PM,185,58,4:44 PM
2021-04-13 17:00:05.694213,360,103,5:00 PM,72,11,5:00 PM,185,52,4:58 PM
2021-04-13 17:15:02.449895,360,99,5:14 PM,72,13,5:12 PM,185,59,5:13 PM
2021-04-13 17:30:01.788211,360,128,5:29 PM,72,12,5:29 PM,185,66,5:29 PM
2021-04-13 17:45:02.694356,360,140,5:44 PM,72,18,5:43 PM,185,85,5:43 PM
2021-04-13 18:00:02.665855,360,144,5:59 PM,72,21,5:58 PM,185,87,5:59 PM
2021-04-13 18:15:02.164825,360,165,6:15 PM,72,26,6:13 PM,185,96,6:14 PM
2021-04-13 18:30:08.573108,360,182,6:30 PM,72,26,6:29 PM,185,97,6:30 PM
2021-04-13 18:45:03.022883,360,178,6:44 PM,72,30,6:44 PM,185,99,6:44 PM
2021-04-13 19:00:04.085290,360,178,7:00 PM,72,24,6:58 PM,185,101,7:00 PM
2021-04-13 19:15:01.616074,360,196,7:14 PM,72,28,7:14 PM,185,105,7:14 PM
2021-04-13 19:30:05.818320,360,186,7:30 PM,72,30,7:28 PM,185,111,7:30 PM
2021-04-13 19:45:01.785759,360,190,7:44 PM,72,25,7:42 PM,185,109,7:44 PM
2021-04-13 20:00:01.701680,360,180,7:59 PM,72,26,7:59 PM,185,100,8:00 PM
2021-04-13 20:15:01.482125,360,176,8:14 PM,72,24,8:13 PM,185,100,8:14 PM
2021-04-13 20:30:02.466878,360,173,8:29 PM,72,23,8:26 PM,185,91,8:29 PM
2021-04-13 20:45:02.359556,360,164,8:44 PM,72,14,8:43 PM,185,94,8:44 PM
2021-04-13 21:00:02.485083,360,149,8:59 PM,72,7,8:59 PM,185,90,9:00 PM
2021-04-13 21:15:02.925751,360,138,9:14 PM,72,3,9:10 PM,185,74,9:13 PM
2021-04-13 21:30:03.127625,360,109,9:29 PM,72,2,9:27 PM,185,69,9:27 PM
2021-04-13 21:45:02.282811,360,76,9:44 PM,72,1,9:40 PM,185,59,9:44 PM
2021-04-13 22:00:02.012309,360,35,9:59 PM,72,1,9:55 PM,185,34,9:59 PM
2021-04-13 22:15:02.728197,360,29,10:04 PM,72,1,10:10 PM,185,0,10:11 PM
2021-04-13 22:30:02.561080,360,23,10:20 PM,72,1,10:20 PM,185,0,10:21 PM
2021-04-13 22:45:02.470116,360,17,10:41 PM,72,1,10:40 PM,185,0,10:40 PM
2021-04-13 23:00:02.650068,360,11,10:50 PM,72,0,10:50 PM,185,0,10:50 PM
2021-04-13 23:15:02.406967,360,8,11:10 PM,72,0,11:10 PM,185,0,11:10 PM
2021-04-13 23:30:02.292906,360,7,11:20 PM,72,0,11:20 PM,185,0,11:25 PM
2021-04-13 23:45:02.221057,360,1,11:40 PM,72,0,11:40 PM,185,0,11:41 PM
2021-04-14 00:00:05.538226,360,0,11:51 PM,72,0,12:00 AM,185,0,11:50 PM
2021-04-14 00:15:02.673758,360,0,12:11 AM,72,0,12:10 AM,185,0,12:10 AM
2021-04-14 00:30:01.779806,360,0,12:20 AM,72,0,12:20 AM,185,0,12:20 AM
2021-04-14 00:45:01.805649,360,0,12:40 AM,72,0,12:40 AM,185,0,12:41 AM
2021-04-14 01:00:01.879130,360,0,12:51 AM,72,0,12:50 AM,185,0,12:51 AM
2021-04-14 01:15:02.489839,360,0,1:10 AM,72,0,1:10 AM,185,0,1:10 AM
2021-04-14 01:30:01.941245,360,0,1:21 AM,72,0,1:20 AM,185,0,1:20 AM
2021-04-14 01:45:01.786052,360,0,1:40 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-14 02:00:01.959033,360,0,1:51 AM,72,0,1:50 AM,185,0,1:50 AM
2021-04-14 02:15:01.692976,360,0,2:10 AM,72,0,2:10 AM,185,0,2:10 AM
2021-04-14 02:30:02.485440,360,0,2:20 AM,72,0,2:20 AM,185,0,2:20 AM
2021-04-14 02:45:02.447281,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-14 03:00:02.403245,360,0,2:54 AM,72,0,2:50 AM,185,0,2:50 AM
2021-04-14 03:15:02.217156,360,0,3:10 AM,72,0,3:10 AM,185,0,3:10 AM
2021-04-14 03:30:02.037966,360,0,3:20 AM,72,0,3:20 AM,185,0,3:21 AM
2021-04-14 03:45:02.305901,360,0,3:40 AM,72,0,3:40 AM,185,0,3:40 AM
2021-04-14 04:00:02.473415,360,0,3:50 AM,72,0,3:50 AM,185,0,3:50 AM
2021-04-14 04:15:02.437374,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-14 04:30:02.187816,360,0,4:20 AM,72,0,4:20 AM,185,0,4:20 AM
2021-04-14 04:45:02.269778,360,0,4:40 AM,72,0,4:40 AM,185,0,4:40 AM
2021-04-14 05:00:02.211548,360,0,4:50 AM,72,0,4:50 AM,185,0,4:50 AM
2021-04-14 05:15:02.014280,360,0,5:10 AM,72,0,5:10 AM,185,0,5:10 AM
2021-04-14 05:30:04.667605,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-14 05:45:04.576657,360,0,5:40 AM,72,0,5:41 AM,185,0,5:40 AM
2021-04-14 06:00:05.609503,360,1,6:00 AM,72,0,6:00 AM,185,0,6:00 AM
2021-04-14 06:15:03.595595,360,12,6:14 AM,72,0,6:10 AM,185,12,6:14 AM
2021-04-14 06:30:03.195516,360,19,6:28 AM,72,0,6:20 AM,185,21,6:28 AM
2021-04-14 06:45:02.602278,360,26,6:44 AM,72,0,6:40 AM,185,32,6:44 AM
2021-04-14 07:00:02.840213,360,28,6:59 AM,72,0,6:50 AM,185,43,6:59 AM
2021-04-14 07:15:02.510798,360,38,7:14 AM,72,0,7:10 AM,185,48,7:14 AM
2021-04-14 07:30:06.098177,360,32,7:30 AM,72,0,7:30 AM,185,48,7:30 AM
2021-04-14 07:45:02.710031,360,39,7:44 AM,72,0,7:40 AM,185,44,7:45 AM
2021-04-14 08:00:08.947863,360,34,8:00 AM,72,0,8:00 AM,185,42,8:00 AM
2021-04-14 08:15:01.901918,360,34,8:13 AM,72,0,8:10 AM,185,43,8:14 AM
2021-04-14 08:30:04.051710,360,34,8:29 AM,72,0,8:20 AM,185,42,8:29 AM
2021-04-14 08:45:02.117482,360,34,8:43 AM,72,0,8:44 AM,185,34,8:44 AM
2021-04-14 09:00:02.259855,360,36,9:00 AM,72,0,8:58 AM,185,32,8:58 AM
2021-04-14 09:15:02.421387,360,32,9:13 AM,72,3,9:10 AM,185,32,9:14 AM
2021-04-14 09:30:02.126379,360,36,9:29 AM,72,6,9:28 AM,185,23,9:29 AM
2021-04-14 09:45:01.905346,360,32,9:44 AM,72,8,9:40 AM,185,25,9:44 AM
2021-04-14 10:00:01.866825,360,33,9:59 AM,72,7,9:59 AM,185,19,9:59 AM
2021-04-14 10:15:02.332702,360,38,10:14 AM,72,5,10:13 AM,185,19,10:14 AM
2021-04-14 10:30:03.125063,360,45,10:29 AM,72,5,10:26 AM,185,22,10:29 AM
2021-04-14 10:45:01.805106,360,48,10:43 AM,72,5,10:43 AM,185,25,10:43 AM
2021-04-14 11:00:02.564237,360,48,10:59 AM,72,2,10:55 AM,185,24,10:59 AM
2021-04-14 11:15:02.749714,360,50,11:14 AM,72,0,11:14 AM,185,29,11:14 AM
2021-04-14 11:30:02.000618,360,45,11:29 AM,72,0,11:27 AM,185,31,11:27 AM
2021-04-14 11:45:02.404262,360,46,11:41 AM,72,1,11:42 AM,185,38,11:41 AM
2021-04-14 12:00:02.184699,360,45,12:00 PM,72,2,11:59 AM,185,34,11:59 AM
2021-04-14 12:15:02.349146,360,45,12:14 PM,72,2,12:13 PM,185,46,12:14 PM
2021-04-14 12:30:04.150384,360,41,12:30 PM,72,7,12:30 PM,185,41,12:30 PM
2021-04-14 12:45:05.203613,360,43,12:44 PM,72,3,12:41 PM,185,51,12:41 PM
2021-04-14 13:00:04.276752,360,41,12:59 PM,72,1,12:59 PM,185,48,12:59 PM
2021-04-14 13:15:04.438783,360,40,1:14 PM,72,3,1:14 PM,185,50,1:14 PM
2021-04-14 13:30:04.036097,360,36,1:30 PM,72,3,1:30 PM,185,50,1:29 PM
2021-04-14 13:45:04.689409,360,40,1:44 PM,72,5,1:44 PM,185,46,1:44 PM
2021-04-14 14:00:03.433785,360,39,1:59 PM,72,5,1:53 PM,185,49,1:58 PM
2021-04-14 14:15:01.613881,360,41,2:10 PM,72,5,2:10 PM,185,53,2:13 PM
2021-04-14 14:30:05.167736,360,48,2:30 PM,72,3,2:29 PM,185,57,2:29 PM
2021-04-14 14:45:02.938597,360,47,2:44 PM,72,4,2:44 PM,185,43,2:44 PM
2021-04-14 15:00:02.294972,360,51,2:59 PM,72,5,2:59 PM,185,45,2:58 PM
2021-04-14 15:15:01.656927,360,56,3:14 PM,72,6,3:14 PM,185,43,3:14 PM
2021-04-14 15:30:02.508722,360,55,3:28 PM,72,7,3:29 PM,185,49,3:29 PM
2021-04-14 15:45:02.516473,360,56,3:43 PM,72,9,3:44 PM,185,55,3:44 PM
2021-04-14 16:00:02.210127,360,56,3:59 PM,72,12,3:59 PM,185,48,3:58 PM
2021-04-14 16:15:01.666871,360,47,4:14 PM,72,11,4:13 PM,185,64,4:14 PM
2021-04-14 16:30:01.984399,360,57,4:28 PM,72,12,4:26 PM,185,62,4:29 PM
2021-04-14 16:45:02.347057,360,60,4:44 PM,72,15,4:44 PM,185,68,4:44 PM
2021-04-14 17:00:01.479583,360,62,4:59 PM,72,20,4:59 PM,185,72,4:59 PM
2021-04-14 17:15:02.552435,360,73,5:14 PM,72,24,5:14 PM,185,84,5:14 PM
2021-04-14 17:30:02.279525,360,74,5:20 PM,72,24,5:29 PM,185,89,5:29 PM
2021-04-14 17:45:02.569511,360,112,5:44 PM,72,31,5:42 PM,185,92,5:44 PM
2021-04-14 18:00:01.812473,360,115,5:59 PM,72,34,5:54 PM,185,92,5:58 PM
2021-04-14 18:15:02.303171,360,127,6:14 PM,72,39,6:13 PM,185,94,6:14 PM
2021-04-14 18:30:02.462447,360,133,6:29 PM,72,36,6:29 PM,185,104,6:29 PM
2021-04-14 18:45:14.154693,360,135,6:44 PM,72,42,6:45 PM,185,90,6:44 PM
2021-04-14 19:00:05.427940,360,139,7:00 PM,72,40,7:00 PM,185,96,6:59 PM
2021-04-14 19:15:02.352101,360,155,7:14 PM,72,32,7:14 PM,185,90,7:13 PM
2021-04-14 19:30:02.462821,360,161,7:29 PM,72,35,7:28 PM,185,92,7:29 PM
2021-04-14 19:45:01.859831,360,169,7:44 PM,72,37,7:43 PM,185,93,7:44 PM
2021-04-14 20:00:02.102521,360,176,7:59 PM,72,28,7:58 PM,185,94,7:59 PM
2021-04-14 20:15:01.962065,360,171,8:14 PM,72,21,8:14 PM,185,89,8:14 PM
2021-04-14 20:30:02.050579,360,166,8:29 PM,72,22,8:25 PM,185,90,8:29 PM
2021-04-14 20:45:01.883500,360,159,8:44 PM,72,16,8:41 PM,185,90,8:43 PM
2021-04-14 21:00:06.204404,360,147,9:00 PM,72,16,8:53 PM,185,77,9:00 PM
2021-04-14 21:15:03.168738,360,124,9:14 PM,72,15,9:10 PM,185,69,9:11 PM
2021-04-14 21:30:02.722036,360,102,9:29 PM,72,15,9:28 PM,185,53,9:29 PM
2021-04-14 21:45:02.518274,360,75,9:44 PM,72,15,9:44 PM,185,37,9:44 PM
2021-04-14 22:00:03.223571,360,43,9:59 PM,72,11,9:51 PM,185,27,9:56 PM
2021-04-14 22:15:02.214658,360,25,10:10 PM,72,7,10:10 PM,185,0,10:11 PM
2021-04-14 22:30:02.384406,360,22,10:22 PM,72,7,10:21 PM,185,0,10:21 PM
2021-04-14 22:45:04.317800,360,17,10:41 PM,72,4,10:40 PM,185,0,10:41 PM
2021-04-14 23:00:02.327615,360,13,10:51 PM,72,2,10:50 PM,185,0,10:50 PM
2021-04-14 23:15:02.164495,360,9,11:11 PM,72,0,11:11 PM,185,0,11:10 PM
2021-04-14 23:30:02.101881,360,3,11:20 PM,72,0,11:20 PM,185,0,11:20 PM
2021-04-14 23:45:02.349866,360,1,11:41 PM,72,0,11:40 PM,185,0,11:41 PM
2021-04-15 00:00:03.120681,360,0,11:50 PM,72,0,11:50 PM,185,0,11:41 PM
2021-04-15 00:15:02.366667,360,0,12:11 AM,72,0,12:11 AM,185,0,12:10 AM
2021-04-15 00:30:09.367098,360,0,12:30 AM,72,0,12:30 AM,185,0,12:30 AM
2021-04-15 00:45:02.581870,360,0,12:41 AM,72,0,12:40 AM,185,0,12:40 AM
2021-04-15 01:00:02.395504,360,0,12:50 AM,72,0,12:50 AM,185,0,12:50 AM
2021-04-15 01:15:02.275839,360,0,1:11 AM,72,0,1:10 AM,185,0,1:10 AM
2021-04-15 01:30:02.112018,360,0,1:21 AM,72,0,1:20 AM,185,0,1:20 AM
2021-04-15 01:45:01.991157,360,0,1:41 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-15 02:00:02.071843,360,0,1:50 AM,72,0,1:50 AM,185,0,1:50 AM
2021-04-15 02:15:02.150194,360,0,2:10 AM,72,0,2:10 AM,185,0,2:10 AM
2021-04-15 02:30:02.331643,360,0,2:20 AM,72,0,2:20 AM,185,0,2:20 AM
2021-04-15 02:45:02.112849,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-15 03:00:02.085156,360,0,2:56 AM,72,0,2:50 AM,185,0,2:50 AM
2021-04-15 03:15:01.863416,360,0,3:10 AM,72,0,3:11 AM,185,0,3:10 AM
2021-04-15 03:30:04.203806,360,0,3:30 AM,72,0,3:20 AM,185,0,3:20 AM
2021-04-15 03:45:02.451767,360,0,3:41 AM,72,0,3:40 AM,185,0,3:40 AM
2021-04-15 04:00:02.248687,360,0,3:50 AM,72,0,3:50 AM,185,0,3:57 AM
2021-04-15 04:15:02.107941,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-15 04:30:01.872111,360,0,4:20 AM,72,0,4:20 AM,185,0,4:20 AM
2021-04-15 04:45:01.707366,360,0,4:40 AM,72,0,4:40 AM,185,0,4:41 AM
2021-04-15 05:00:01.795801,360,0,4:50 AM,72,0,4:50 AM,185,0,4:51 AM
2021-04-15 05:15:02.575647,360,0,5:10 AM,72,0,5:10 AM,185,0,5:10 AM
2021-04-15 05:30:02.192183,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-15 05:45:02.192293,360,0,5:41 AM,72,0,5:40 AM,185,0,5:44 AM
2021-04-15 06:00:02.168542,360,1,5:58 AM,72,0,5:55 AM,185,0,5:50 AM
2021-04-15 06:15:02.161228,360,12,6:14 AM,72,0,6:11 AM,185,8,6:14 AM
2021-04-15 06:30:03.159515,360,20,6:29 AM,72,0,6:20 AM,185,13,6:29 AM
2021-04-15 06:45:03.685889,360,27,6:44 AM,72,0,6:40 AM,185,18,6:40 AM
2021-04-15 07:00:02.531538,360,28,6:59 AM,72,0,6:50 AM,185,22,6:58 AM
2021-04-15 07:15:02.550231,360,30,7:14 AM,72,0,7:10 AM,185,23,7:14 AM
2021-04-15 07:30:02.319466,360,43,7:29 AM,72,0,7:21 AM,185,29,7:29 AM
2021-04-15 07:45:01.985509,360,41,7:44 AM,72,0,7:40 AM,185,35,7:44 AM
2021-04-15 08:00:04.342066,360,39,7:59 AM,72,0,7:50 AM,185,37,7:59 AM
2021-04-15 08:15:01.992809,360,36,8:14 AM,72,0,8:10 AM,185,36,8:14 AM
2021-04-15 08:30:02.813810,360,37,8:29 AM,72,0,8:20 AM,185,42,8:27 AM
2021-04-15 08:45:02.208953,360,31,8:43 AM,72,0,8:40 AM,185,40,8:44 AM
2021-04-15 09:00:01.915692,360,30,8:59 AM,72,1,8:59 AM,185,42,8:59 AM
2021-04-15 09:15:02.492838,360,33,9:14 AM,72,4,9:10 AM,185,41,9:14 AM
2021-04-15 09:30:02.832163,360,41,9:29 AM,72,4,9:29 AM,185,39,9:29 AM
2021-04-15 09:45:03.464527,360,38,9:44 AM,72,5,9:44 AM,185,34,9:44 AM
2021-04-15 10:00:02.608886,360,29,9:59 AM,72,6,9:58 AM,185,36,9:59 AM
2021-04-15 10:15:02.626622,360,37,10:14 AM,72,2,10:14 AM,185,39,10:14 AM
2021-04-15 10:30:03.893292,360,39,10:29 AM,72,2,10:28 AM,185,35,10:29 AM
2021-04-15 10:45:02.920514,360,37,10:44 AM,72,1,10:45 AM,185,37,10:43 AM
2021-04-15 11:00:02.002412,360,38,10:58 AM,72,1,10:51 AM,185,37,10:59 AM
2021-04-15 11:15:02.286884,360,36,11:15 AM,72,0,11:10 AM,185,33,11:12 AM
2021-04-15 11:30:02.337041,360,38,11:29 AM,72,0,11:23 AM,185,29,11:26 AM
2021-04-15 11:45:02.969066,360,40,11:44 AM,72,1,11:41 AM,185,31,11:43 AM
2021-04-15 12:00:02.353854,360,49,11:59 AM,72,1,11:57 AM,185,32,11:59 AM
2021-04-15 12:15:02.190429,360,49,12:14 PM,72,5,12:14 PM,185,30,12:14 PM
2021-04-15 12:30:02.079921,360,49,12:29 PM,72,8,12:29 PM,185,33,12:19 PM
2021-04-15 12:45:02.616385,360,48,12:44 PM,72,3,12:44 PM,185,35,12:41 PM
2021-04-15 13:00:02.544509,360,47,12:59 PM,72,3,12:59 PM,185,27,12:59 PM
2021-04-15 13:15:01.852566,360,44,1:14 PM,72,3,1:11 PM,185,35,1:14 PM
2021-04-15 13:30:03.799288,360,41,1:30 PM,72,1,1:26 PM,185,34,1:28 PM
2021-04-15 13:45:01.849631,360,43,1:43 PM,72,1,1:44 PM,185,32,1:43 PM
2021-04-15 14:00:02.002048,360,36,1:58 PM,72,2,1:57 PM,185,30,1:59 PM
2021-04-15 14:15:02.125408,360,32,2:14 PM,72,2,2:14 PM,185,22,2:14 PM
2021-04-15 14:30:04.214997,360,31,2:30 PM,72,4,2:29 PM,185,32,2:29 PM
2021-04-15 14:45:01.900268,360,39,2:44 PM,72,4,2:43 PM,185,29,2:43 PM
2021-04-15 15:00:01.850215,360,38,2:59 PM,72,6,2:59 PM,185,34,2:59 PM
2021-04-15 15:15:01.452698,360,42,3:15 PM,72,6,3:13 PM,185,36,3:14 PM
2021-04-15 15:30:02.712673,360,50,3:29 PM,72,7,3:29 PM,185,39,3:29 PM
2021-04-15 15:45:02.569654,360,53,3:44 PM,72,7,3:40 PM,185,43,3:44 PM
2021-04-15 16:00:05.599371,360,55,4:00 PM,72,4,4:00 PM,185,51,3:59 PM
2021-04-15 16:15:04.689500,360,66,4:14 PM,72,6,4:11 PM,185,58,4:10 PM
2021-04-15 16:30:03.447863,360,82,4:29 PM,72,6,4:29 PM,185,53,4:29 PM
2021-04-15 16:45:02.684135,360,92,4:44 PM,72,6,4:44 PM,185,46,4:42 PM
2021-04-15 17:00:04.103690,360,95,4:59 PM,72,6,4:59 PM,185,44,4:59 PM
2021-04-15 17:15:02.890401,360,93,5:14 PM,72,11,5:14 PM,185,56,5:14 PM
2021-04-15 17:30:02.158034,360,104,5:29 PM,72,12,5:26 PM,185,63,5:29 PM
2021-04-15 17:45:02.898983,360,115,5:44 PM,72,15,5:43 PM,185,76,5:44 PM
2021-04-15 18:00:02.584200,360,118,5:59 PM,72,17,6:00 PM,185,77,5:59 PM
2021-04-15 18:15:02.175233,360,135,6:14 PM,72,21,6:11 PM,185,89,6:14 PM
2021-04-15 18:30:02.586841,360,151,6:29 PM,72,23,6:29 PM,185,95,6:29 PM
2021-04-15 18:45:02.557444,360,172,6:44 PM,72,20,6:44 PM,185,110,6:44 PM
2021-04-15 19:00:02.182889,360,171,6:59 PM,72,14,6:57 PM,185,99,6:59 PM
2021-04-15 19:15:02.366359,360,178,7:14 PM,72,12,7:14 PM,185,90,7:14 PM
2021-04-15 19:30:01.795075,360,181,7:29 PM,72,13,7:29 PM,185,89,7:29 PM
2021-04-15 19:45:02.002854,360,186,7:44 PM,72,12,7:43 PM,185,93,7:44 PM
2021-04-15 20:00:01.971769,360,184,7:59 PM,72,16,7:59 PM,185,88,7:59 PM
2021-04-15 20:15:01.963708,360,171,8:14 PM,72,16,8:14 PM,185,91,8:14 PM
2021-04-15 20:30:02.244773,360,160,8:29 PM,72,16,8:25 PM,185,82,8:29 PM
2021-04-15 20:45:02.471418,360,156,8:44 PM,72,11,8:44 PM,185,83,8:44 PM
2021-04-15 21:00:02.417025,360,140,8:59 PM,72,6,8:59 PM,185,81,8:59 PM
2021-04-15 21:15:02.220304,360,118,9:13 PM,72,0,9:11 PM,185,69,9:14 PM
2021-04-15 21:30:02.129766,360,107,9:29 PM,72,0,9:20 PM,185,64,9:27 PM
2021-04-15 21:45:02.383260,360,70,9:42 PM,72,0,9:42 PM,185,52,9:43 PM
